"","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"BMS1P11","ENSG00000225883",0.636051673431247,-2.18307249040676,0.64182453790665,-3.4181187399723,0.000630555914151854,0.00165318197590561
".586","ENSG00000225885",36.6286642475059,-3.46634592805156,0.452495779373965,-7.65230770720608,1.97404172693037e-14,2.47000350936583e-13
".587","ENSG00000225886",16.5106991780738,-1.72459414076279,0.361973254827495,-4.76335900000762,1.90396665940578e-06,7.77317088752002e-06
".588","ENSG00000225889",66.0265896689625,-1.11849111367197,0.320433711900257,-3.49060835057059,0.000481922153793628,0.00129288345715072
"HSPE1P13","ENSG00000225900",34.6445345829239,-2.67873456597241,0.357977387409553,-7.47866947449774,7.50788363344909e-14,8.69886459259073e-13
"RPS27P16","ENSG00000225907",18.0584096575691,-3.88409724610026,0.640033091646557,-6.04385480744628,1.50474936043965e-09,9.90310348610068e-09
"RPL7P59","ENSG00000225918",22.209617386676,-1.0336862526383,0.279074414441669,-3.70379345392282,0.000212399217426236,0.000611031117026079
"RIMKLBP2","ENSG00000225920",52.5873756147968,-1.25800991115147,0.416179557958055,-3.02256694817602,0.00250640634937144,0.00581506969613062
"CACYBPP1","ENSG00000225928",34.7327243339925,-2.19290808102896,0.341886703682793,-6.41196766690459,1.43653308896988e-10,1.0895428590178e-09
"RPS14P5","ENSG00000225933",3.60012616666109,-2.84972178019821,0.438155676966144,-6.46996033875697,9.80286440195988e-11,7.60342151127771e-10
"FAM133FP","ENSG00000225934",7.88094418595693,-2.05168683387487,0.416234851021576,-4.92388647582669,8.48420679164078e-07,3.66387004696937e-06
"S1PR1-DT","ENSG00000225938",20.8903475904871,-2.93848624134098,0.3985609401416,-7.36512142789959,1.76985692668596e-13,1.96143107341523e-12
"ZFAND3-DT","ENSG00000225945",23.5922326695204,-1.3451741986858,0.314071114798924,-4.28253644591517,1.84774854861869e-05,6.40327851316459e-05
"LINC02648","ENSG00000225948",13.8032303983586,-2.84679390120178,0.430837246311272,-6.5945287677349,4.26608690438325e-11,3.46978762490299e-10
".592","ENSG00000225956",8.01224112650731,-3.17657624223707,0.530532932606907,-5.95822864730051,2.54986599229575e-09,1.61928681988286e-08
"BICDL3P","ENSG00000225969",15.1251318596712,-1.39211782081469,0.487465073591086,-2.85497490165885,0.00430402300990191,0.00949562755056177
"RPS3AP51","ENSG00000225971",15.3734765330361,-2.14885964887403,0.341162231284922,-6.29973198172087,2.98160751036464e-10,2.16799666202376e-09
"ZNF567-DT","ENSG00000225975",226.582876534322,-1.1344606043517,0.177645523816723,-6.38606056434441,1.70213610777974e-10,1.27881946760531e-09
"CKS1BP2","ENSG00000225976",2.77684254432717,-1.23096954808504,0.44093990762764,-2.78886224460524,0.00528935580459786,0.011440582891206
"ANKRD44-DT","ENSG00000225979",4.65759654742762,-2.0143191016913,0.399443390281619,-5.0363848066447,4.7440638587818e-07,2.13028442776627e-06
"HMGB1P26","ENSG00000225984",2.55469253579499,-1.4018158600743,0.374823022277168,-3.73664396615446,0.00018649269185065,0.000542556828388812
"LINC02660","ENSG00000226005",3.77832533496813,-2.30210855404585,0.385896054454054,-5.9491843070118,2.69482060220472e-09,1.70590239478965e-08
"KCNIP2-AS1","ENSG00000226009",15.1798800565279,-2.26580102798238,0.28102165904689,-8.05674572292608,7.83524017281223e-16,1.16455209228394e-14
".593","ENSG00000226010",5.04081620088429,-2.947442528621,0.406574228654005,-7.21007463663349,5.59212170586636e-13,5.82758645957747e-12
".594","ENSG00000226025",6.18510873075395,-4.19741138403402,0.432524870142905,-9.53971258664324,1.43228706691962e-21,4.0580849663965e-20
".595","ENSG00000226040",1.44147039958994,-2.33762535782784,0.527894522814585,-4.40396630056414,1.0628946139161e-05,3.83722377255221e-05
".596","ENSG00000226045",2.96559530906543,-2.03224086123911,0.469490596285871,-4.31519089878187,1.59465039249087e-05,5.59205707282722e-05
"LINC01776","ENSG00000226053",1.44631050886073,-2.00373673191272,0.836586172892187,-2.37494989389931,0.01755133256774,0.0334300563956462
"MTND4P32","ENSG00000226056",11.0871791722699,-3.55964796726234,0.395550366433752,-8.95659075310576,3.34871825704683e-19,7.36096639541724e-18
"ZP3P2","ENSG00000226066",1.64677852250545,-2.74878088027116,0.846803345883622,-3.2479780537285,0.00116228235031349,0.00289025674056241
"HNRNPA3P4","ENSG00000226068",5.13046608717959,-2.36985204660588,0.335210707027174,-7.05107350697792,1.77542667611764e-12,1.73586274014973e-11
".597","ENSG00000226089",0.569137342276293,-2.07755132795009,0.853869397949366,-2.43561184178591,0.0148666279510546,0.028874869044298
"SEC11B","ENSG00000226098",3.29389611845697,-1.93779083729945,0.333671929899035,-5.79575500603374,6.80144931991102e-09,4.05708118047115e-08
"SEPTIN7P3","ENSG00000226102",9.90180384901677,-1.57411702381567,0.589161508906447,-2.66950554287668,0.00759630193147903,0.0158511549611358
"RPL36AP54","ENSG00000226107",5.10953350391268,-1.37101361034953,0.374299422928856,-3.66050839473999,0.000251715306393696,0.000714892347213249
"AHCTF1P1","ENSG00000226121",66.3178157816822,-1.3255457320617,0.320501192286302,-4.13578965921935,3.53736099053131e-05,0.0001168571522279
"RPL26P9","ENSG00000226128",11.1852595349104,-4.11087724863205,0.516909570615616,-7.88511404720062,3.14248382295905e-15,4.32866777008543e-14
"PPIAP66","ENSG00000226131",8.5355939371053,-1.70566053346921,0.368419248074549,-4.62693008819091,3.71125720935631e-06,1.44877195175718e-05
"ATP6V1FP2","ENSG00000226138",10.5731152449506,-1.13403171215298,0.364955934143789,-3.10746298073347,0.00188700617318243,0.00449505104744888
"RPL35P8","ENSG00000226142",1.67989856939085,-1.31922544329019,0.528214009824939,-2.50655612595533,0.0121913700757667,0.0241857491532058
"SLC25A39P1","ENSG00000226148",59.9457686109953,-2.66374160380463,0.397919996050875,-6.69286151955742,2.18848224247239e-11,1.84397087985019e-10
".599","ENSG00000226149",12.3959082412621,-2.75081106312466,0.466870941156388,-5.88298390013173,4.02935134981768e-09,2.48502179560798e-08
"EIF4A1P5","ENSG00000226161",11.5587965311583,-2.01168846992392,0.243761868400186,-8.24756259976289,1.61657820459712e-16,2.6243051587295e-15
".600","ENSG00000226163",5.67144159312856,-1.38305917144882,0.48094118700775,-2.87510809120502,0.00403889203372101,0.0089625697007911
"AP4B1-AS1","ENSG00000226167",35.4081326489692,-1.85579847685133,0.29084952484964,-6.37937633020481,1.77810605317111e-10,1.33269778414061e-09
"CLK3P2","ENSG00000226191",14.0149624347989,-1.61743282697237,0.564260710433134,-2.86561816668145,0.00416195910519384,0.0092076937986953
"RPS3AP27","ENSG00000226205",50.9566618877043,-1.80395177162957,0.383033822969507,-4.70872592545882,2.49269973660805e-06,9.9796786769517e-06
"TRGV6","ENSG00000226212",7.69012593305259,-2.77484069579685,0.6164057511264,-4.48941740429253,7.14182323139746e-06,2.65214991150879e-05
"RPL39P41","ENSG00000226233",0.895294775800888,-1.58298238513797,0.66623053376505,-2.36570934225831,0.0179955662316166,0.0341707604513273
".601","ENSG00000226238",19.1461217900587,-4.00913381110279,0.511450130405459,-7.7978960928259,6.29478059080852e-15,8.33051111339759e-14
"ZNF32-AS1","ENSG00000226245",7.99733864284772,-1.08466536077736,0.320278799979728,-3.38560361359041,0.000710218916989096,0.00184384323583185
"SUPT4H1P1","ENSG00000226247",12.3849464843465,-3.86634037515758,0.399545205710825,-9.62002474391545,6.58153293545475e-22,1.92959979995931e-20
"MRPL35P3","ENSG00000226253",3.75333022596237,-1.24601716610997,0.481614694866553,-2.58585636714004,0.00971373997773646,0.0197505653367429
"GRM7-AS3","ENSG00000226258",43.486805312911,-3.13783497166875,0.928560991598714,-3.41034787783594,0.000648800663133303,0.00169756338740424
"GTF2H2B","ENSG00000226259",86.295956144074,-1.16679172289824,0.378154889765234,-3.08533936275798,0.00203320019690125,0.00480882785616115
"ISM1-AS1","ENSG00000226263",10.8549539990627,-3.30540621635368,0.613912825576254,-5.36086720971081,8.28233844722651e-08,4.20360324780437e-07
"ARHGAP26-AS1","ENSG00000226272",36.5589793983789,-5.18523484673186,0.363648622952633,-14.1604823198235,1.60886114336423e-45,3.2647218877221e-43
".604","ENSG00000226276",5.87527851636317,-1.86028524633766,0.438052473597809,-4.24407309796148,2.19498798795708e-05,7.51100932938925e-05
".606","ENSG00000226286",2.43209518394425,-3.90031959457542,0.871132828488985,-4.44679491408161,8.71609781497365e-06,3.19213973369076e-05
"OR52I2","ENSG00000226288",3.93624012544761,-2.08133006039602,0.419399990067192,-4.95065966277215,7.39623491218945e-07,3.22379049757534e-06
"NPY6R","ENSG00000226306",16.4277967546065,-3.54085913192557,0.46095331781651,-7.66150049687828,1.83773167443824e-14,2.30867346008319e-13
"SMARCE1P2","ENSG00000226309",2.19368124605747,-2.4702111914609,0.541134173398358,-4.55337949735487,5.27909160926494e-06,2.00145198793955e-05
"CFLAR-AS1","ENSG00000226312",114.887523351322,-2.43604764596163,0.344488128661091,-7.07088976011114,1.53943402416526e-12,1.51663143882193e-11
"RPS3AP38","ENSG00000226318",21.8685716976018,-2.46591867436171,0.429214682997013,-5.7406318315986,9.43239581098128e-09,5.50727775131371e-08
"LINC01811","ENSG00000226320",345.894187236127,-3.86645801473979,0.583569900633665,-6.62677492117989,3.43100168225375e-11,2.82252692820691e-10
"NUP50-DT","ENSG00000226328",216.963438139589,-1.33106791896438,0.217015890618736,-6.13339308528069,8.60242387248225e-10,5.85665637206916e-09
"PPP1R15B-AS1","ENSG00000226330",34.7774428709418,-1.74362961197187,0.367979329401606,-4.7373712774412,2.16508291203859e-06,8.75682837663223e-06
"NMD3P1","ENSG00000226342",11.2422163604513,-3.66243879411969,0.550376179457958,-6.66704502371153,2.61005043071137e-11,2.17699563137032e-10
"ZDHHC1P1","ENSG00000226345",48.6397442452854,-1.2582487792451,0.325001703417671,-3.87125872939092,0.000108274792820564,0.000328314939060403
"ST7-AS2","ENSG00000226367",16.93493846261,-2.58237591420685,0.549503545358852,-4.69952716807557,2.60764531924523e-06,1.04132381548686e-05
".608","ENSG00000226375",5.96189895515313,-1.00837731002492,0.45271347963569,-2.22928167695199,0.0257951690046862,0.0471114651712321
"LINC01876","ENSG00000226383",61.8321222547338,-3.86597220238305,0.752843439454288,-5.13637985507903,2.8008126555461e-07,1.30395469535804e-06
"MAPK6P6","ENSG00000226389",2.72299577268237,-2.53918739656226,0.447061401178068,-5.64462389022625,1.65542738952793e-08,9.34076183192569e-08
"IFNA20P","ENSG00000226393",6.08601639462822,-1.4952779586243,0.410169170725422,-3.6461112567369,0.00026623874284204,0.000752628851177648
".609","ENSG00000226410",7.54217660850257,-3.39299758155207,0.460940512002704,-7.31964148950022,2.48634303965826e-13,2.70486229265975e-12
"CYP26C1-DT","ENSG00000226425",2.75751353067305,-4.28797453530407,0.604985830761803,-7.04814966855122,1.81312564044748e-12,1.76956379306287e-11
"USP17L7","ENSG00000226430",0.883957416330642,-2.68811104375861,0.732875060758006,-3.6723391074973,0.000240340466903507,0.000685518514013642
"AKTIPP2","ENSG00000226432",1.78529487072111,-1.61069710499591,0.52377028018737,-3.06891370169327,0.00214838641306519,0.00505860461300351
".611","ENSG00000226438",6.13228598855261,-1.13021367259086,0.471302073408593,-2.39762654595532,0.0165016798730859,0.0316412330747997
"PLCL2-AS1","ENSG00000226441",6.20294689462525,-1.3701479950882,0.490774719449767,-2.79056478180196,0.00526161696424882,0.0113898623646775
"ZNF25-DT","ENSG00000226447",5.18352500474901,-4.37062680076923,0.586078784918308,-7.33074395630321,2.28878579281969e-13,2.50236393327712e-12
"CYP2D8P","ENSG00000226450",65.3342954053284,-1.31243813082673,0.221866546715166,-5.91528081435097,3.31309839685256e-09,2.06684337934023e-08
".613","ENSG00000226454",11.9084839803893,-1.56993041670568,0.645073642273898,-2.43372368596862,0.0149443984130134,0.0290050782503757
"RPL22P3","ENSG00000226457",63.0388084347176,-1.63491730618765,0.226840085781702,-7.20800738153377,5.67765532333664e-13,5.91250440668016e-12
".615","ENSG00000226465",11.9905252278084,-2.49403232838572,0.351979693380455,-7.08196455184867,1.42125018002992e-12,1.40525189805756e-11
"ADAM1B","ENSG00000226469",15.6827773549582,-1.16344743861819,0.347734566905787,-3.34510431541078,0.000822516284991211,0.00210989122066189
".616","ENSG00000226472",6.8818095838931,-1.78439388436777,0.453951359617228,-3.93110290934566,8.45570658371262e-05,0.000261376055171234
"LINC01748","ENSG00000226476",4.04932244073586,-1.28856893130227,0.693985074901515,2.93883562734397,0.00329447743651385,0.00745099280288125
"RPSAP21","ENSG00000226498",18.2965990267984,-1.43607374238534,0.2633308752621,-5.45435639106715,4.91505378656534e-08,2.57816805312285e-07
"USF1P1","ENSG00000226501",13.9966277291248,-1.60512197474347,0.450614641701314,-3.56082743630635,0.000369687990095053,0.00101540257512572
"KRT8P27","ENSG00000226502",2.71570556727903,-2.4726547726451,0.650491227921229,-3.77723312910293,0.000158580281050036,0.000466774044637979
"LINC00390","ENSG00000226519",15.1913983931852,-1.11469481896983,0.410686041293168,-2.71355375742187,0.00665657669892035,0.0140953077040449
".619","ENSG00000226523",4.83732502819887,-4.30483797450759,0.542671557052609,-7.79335629904459,6.52522831994027e-15,8.61467718347295e-14
".621","ENSG00000226530",31.3636578412563,-4.29427785243148,0.525327474890307,-8.1523170542835,3.57016800958914e-16,5.53729773631641e-15
".623","ENSG00000226545",11.5866755826855,-1.91170239335205,0.362805627580246,-5.26637796281619,1.39141667955999e-07,6.82870725358797e-07
"SCDP1","ENSG00000226549",4.52636036360091,-2.97136854997026,0.486368802772758,-6.07320720796034,1.25380500322461e-09,8.34809769046604e-09
"AGKP1","ENSG00000226555",4.10106893385378,-4.02466761826422,0.860774260080713,-4.559909828397,5.11755905975574e-06,1.94508958678593e-05
"TRAF6P1","ENSG00000226557",1.85048833330208,-1.626719563055,0.502024836317314,-3.25163773680525,0.00114742165043157,0.00285623798046719
".625","ENSG00000226578",8.2680498343006,-1.4097237245688,0.402598847127824,-3.50195649768905,0.000461855022090272,0.00124338600044461
"LINC02848","ENSG00000226581",48.4091905105236,-2.66041937647932,0.530190789786462,-5.01694322246124,5.25000744655791e-07,2.34354900081556e-06
".626","ENSG00000226605",0.71987434981664,-2.26552509571717,0.631941980212491,-3.59151368860664,0.000328762904870976,0.000912429993250158
"SNX30-DT","ENSG00000226609",14.339615287514,-1.06182846555293,0.413427111728252,-2.56838412036037,0.0102173866790769,0.0206758206616167
"SLC9A3P3","ENSG00000226631",2.80642713993046,-1.49087967334088,0.521687924619557,-2.86013262052126,0.00423463878596515,0.00935270070466273
"BUD13-DT","ENSG00000226645",3.96986736193222,-2.49494834176116,0.4724870267801,-5.25562192843208,1.47525076041946e-07,7.21590403748973e-07
".627","ENSG00000226647",55.4259583657698,-2.70704605103092,0.329989585639272,-8.20028128274672,2.39825204754937e-16,3.80999584980559e-15
"KIF4B","ENSG00000226650",5.17307349649112,-1.02452581449977,0.352605921501965,-2.90512655994505,0.00367104627893229,0.00822667976133142
"RPL23AP30","ENSG00000226658",45.8890702523307,-3.9631088362093,0.385445841393399,-10.2653194352663,1.00986196922135e-24,3.88615100728191e-23
"HSPA9P1","ENSG00000226666",16.4976565119161,-1.1628742522871,0.256909467928546,-4.5268334484402,5.98740916165495e-06,2.25052852212073e-05
"SPATA31B2P","ENSG00000226668",5.61210866286827,-1.25006772747336,0.559218428484746,-2.2326641439911,0.0255711006645572,0.0467431359257739
".629","ENSG00000226669",15.7907559826174,-4.0971156705562,0.387817357517605,-10.5007405331644,8.57051106714128e-26,3.64005882348711e-24
"LINC02679","ENSG00000226676",3.27557674590932,-1.88744374536491,0.598357974124618,-3.14471741512262,0.00166247329280846,0.00400416896895744
"IGBP1P1","ENSG00000226677",9.45134917254941,-1.08395383707927,0.277179538096277,-3.91121207461641,9.18340893025833e-05,0.000281914831784671
".630","ENSG00000226681",10.7641173325557,-4.86903577532034,0.549598335729207,-8.71285545490467,2.96314387144388e-18,5.90889713508902e-17
"PWWP2AP1","ENSG00000226683",2.98054650159896,-1.76071913605711,0.706122550757388,-2.49724702050092,0.0125161735089908,0.0247729239590236
".631","ENSG00000226723",10.1962670654753,-2.85629010463845,0.248301309917706,-11.4740727269476,1.7807639864004e-30,1.17372430508144e-28
"SNRPGP12","ENSG00000226734",0.89147560581776,-1.85690335842394,0.797630755037227,-2.33123448413616,0.0197409987260439,0.037116837472599
"SMCR5","ENSG00000226746",36.7989033763078,-2.18577564837536,0.420538751597075,-5.19579524373489,2.03846530559373e-07,9.73289464155543e-07
"FOXN3P2","ENSG00000226753",0.991361429595399,-2.49408046128846,0.5984608668587,-4.15242561173276,3.2896970550321e-05,0.000109127913130335
".632","ENSG00000226756",94.1211129360573,-3.04714050487711,0.332179787934856,-9.17036959443482,4.71400001772604e-20,1.14597523448114e-18
".633","ENSG00000226757",0.840809306773511,-1.95902113229411,0.845295133634483,-2.2993047112663,0.0214876424936604,0.0399925629783282
"DISC1-IT1","ENSG00000226758",9.0090379149289,-1.90934641935146,0.517065753789978,-3.68858928661823,0.000225500892787293,0.00064596625264753
"DAB1-AS1","ENSG00000226759",14.4792113967058,-4.712214717898,0.597621298285473,-7.80376483518152,6.00871150731887e-15,7.96583682928545e-14
"TAS2R46","ENSG00000226761",43.91895587938,-3.21688652683943,0.45830219694564,-7.01236863820771,2.34316828632763e-12,2.25276177139781e-11
"SRRM5","ENSG00000226763",82.996832998115,-1.16205024618226,0.306066032101917,-3.79662642198322,0.000146678575760751,0.000434191169998615
"FABP7P1","ENSG00000226766",12.711770696894,-4.09374726358509,0.495450704889535,-8.20291318214484,2.34630647599792e-16,3.72882375451287e-15
"AVPR1B-DT","ENSG00000226780",3.92780730249026,-1.59790190068204,0.615316820068253,-2.59461245401561,0.00946976293946394,0.0193118308007093
"TLK1P1","ENSG00000226783",3.47112301228514,-1.54770811811732,0.356679106638458,-4.33588757768824,1.45173131529366e-05,5.1244934590188e-05
"PGAM4","ENSG00000226784",29.2394972389101,-1.32965690850834,0.250978309293912,-5.2978392012464,1.17181087066595e-07,5.82067568814136e-07
"HNRNPA3P1","ENSG00000226790",4.97088912416456,-1.00517728758881,0.296329225834846,-3.39165858321179,0.000694709475927005,0.00180668156160891
"LINC02611","ENSG00000226791",249.62277429902,-1.48852731688618,0.380701156068872,-3.90991836142592,9.23273197805142e-05,0.000283230595835646
".634","ENSG00000226797",9.69963961449315,-3.6402166550457,0.523216085185751,-6.9147705994453,4.68621078883107e-12,4.33336086677753e-11
"OSTCP8","ENSG00000226801",29.9574582599893,-2.02747164373755,0.367066008588713,-5.52173901591323,3.35660809723153e-08,1.8083024767669e-07
"ZNF451-AS1","ENSG00000226803",196.098558702976,-1.66298310454647,0.32086820014425,-5.18279530935209,2.18584886650715e-07,1.03935714545319e-06
"LCT-AS1","ENSG00000226806",375.887376060062,-7.3496748520998,0.495179645528797,-14.7730210096076,2.18686713849805e-49,5.605413657749e-47
".635","ENSG00000226810",0.529980571220079,-2.07360921973281,0.643048505145481,-3.24530641414982,0.00117324305115113,0.00291372973964561
"SUGT1P1","ENSG00000226823",30.2881564390099,-2.48500196944643,0.328167116150154,-7.56872389243688,3.76908280286282e-14,4.55229176997191e-13
"LINC02774","ENSG00000226828",17.7907087703858,-2.27657331839155,0.337823288577189,-6.73354564634217,1.65577683388113e-11,1.42028404710625e-10
"PPP1CB-DT","ENSG00000226833",121.687271173233,-2.61124209236924,0.272157405889338,-9.59320973655127,8.53865117798291e-22,2.47524880808313e-20
".636","ENSG00000226842",6.26545412432158,-2.8863588590873,0.384369164041398,-7.47906914787888,7.48508844193075e-14,8.67856645973105e-13
"EEF1GP3","ENSG00000226845",6.5364205044207,-1.67226012972594,0.342197455197494,-4.88748882289955,1.02130291608713e-06,4.35073652590289e-06
"ZNF277-AS1","ENSG00000226851",15.1328253550053,-1.16863257494188,0.314989541945294,-3.70955596808474,0.000207623058211551,0.000598626908595613
".637","ENSG00000226854",1.8515692531145,-3.95928254952449,0.591613386843839,-6.70725342340831,1.98321675894441e-11,1.68168647245681e-10
"THORLNC","ENSG00000226856",21.2836048978058,-1.00644526495446,0.423144245442451,-2.37849929243641,0.0173832702862762,0.0331445153957617
"SMYD3-AS1","ENSG00000226876",59.185476617566,-3.73710931187676,0.367057986020746,-10.1690942744229,2.72430047604579e-24,1.01022685419258e-22
".638","ENSG00000226877",9.07435815575455,-2.32473990369463,0.394492083196994,-5.88373052002092,4.01120752701774e-09,2.4748766486024e-08
"GSTM3P2","ENSG00000226878",2.10065109803736,-3.40283908364041,0.610700563012446,-5.55674180607309,2.74856864367863e-08,1.50051507662681e-07
".639","ENSG00000226883",2.2222436362357,-3.02771244044113,0.583754836066703,-5.13273175189378,2.85566769561898e-07,1.32831126781997e-06
"ATF6-DT","ENSG00000226889",20.7107735891342,-1.60127687896585,0.407035163105326,-3.93485639518945,8.32464555279352e-05,0.000257590920737376
".640","ENSG00000226899",68.5185028870752,-1.12458793947991,0.299654435219908,-3.75308172821568,0.000174673874771245,0.000510797380095195
"H2BP6","ENSG00000226908",21.2526954253546,-2.62676809960828,0.358459244467957,-7.32161690517378,2.45000749954623e-13,2.66798207981641e-12
"BSN-DT","ENSG00000226913",4.45572706741747,-1.23031373854278,0.496048510400582,-2.47917486724038,0.013168672750815,0.0259285789201282
"RPS14P4","ENSG00000226928",14.3950346860272,-2.77718016356,0.561264748935655,-4.94671638696465,7.54758183963774e-07,3.2855105731767e-06
"CEP164P1","ENSG00000226937",27.3706057245629,-1.20006353954508,0.286181689687715,-4.19290161690636,2.75408905490533e-05,9.26292797464362e-05
"IL9RP3","ENSG00000226942",40.4035655487026,-1.0333589082557,0.409720206754947,-2.52193913651491,0.0116709899746239,0.0232495492085291
"ALG1L5P","ENSG00000226943",2.78976251791476,-1.44948437189819,0.600268718215454,-2.41225022858415,0.0158543962660941,0.0305376183309531
".641","ENSG00000226952",14.7788326061019,-2.0741749173567,0.346157570369248,-5.98746228990848,2.13140338207552e-09,1.36941573790314e-08
".643","ENSG00000226957",11.5342914518265,-1.84613188591176,0.395517857755609,-4.66405749475371,3.10034697724768e-06,1.22457698801246e-05
"RHEBP2","ENSG00000226964",10.3998606099482,-1.08936344722664,0.307505991829228,-3.54272030096205,0.000396022490081279,0.00108190362520273
".644","ENSG00000226965",10.1340570408714,-3.67300438927775,0.747309653506232,-4.88454545511111,1.03667726018773e-06,4.41408597156485e-06
"NEDD8P1","ENSG00000226970",5.54694987131956,-1.95891696391641,0.299279642874508,-6.53701236280118,6.27598628950621e-11,4.99424028786033e-10
".646","ENSG00000226973",14.667506644423,-4.3674427581502,1.01594815129993,-4.78259113205544,1.73049889404395e-06,7.10933517900838e-06
"CENPCP1","ENSG00000226982",17.7207062009525,-3.07101957649529,0.290954890135522,-10.5399643458283,5.65203225212323e-26,2.44073128712131e-24
".647","ENSG00000226984",34.2480265286619,-1.5372828005308,0.335499789927646,-4.5817595920912,4.61079780114276e-06,1.76657236382769e-05
"COA1P1","ENSG00000226989",41.3175914753702,-1.18799788980737,0.369408489785501,-3.21589809138901,0.00130037000322447,0.00319506546656597
"NBPF2P","ENSG00000227001",17.0774109117285,-1.34393799303647,0.417747392090888,-3.21589680617709,0.00130037582665397,0.00319506546656597
".650","ENSG00000227006",301.604837221279,-2.52771553128085,0.364750997948391,-6.92959170792997,4.22056949247713e-12,3.92908152436968e-11
"FKBP14-AS1","ENSG00000227014",52.2627506006301,-4.22975383439253,0.339947344139498,-12.42038397297,2.02586834018769e-35,2.01808716406287e-33
".651","ENSG00000227017",7.55666521491601,-4.03784583386757,0.545970886015935,-4.48742527658762,7.20890837231154e-06,2.67524902943686e-05
"IL6STP1","ENSG00000227018",1.39165780888977,-2.13067186472132,0.53269943002715,-3.98281895375473,6.810263553444e-05,0.000213978969040146
".652","ENSG00000227033",5.2600051195394,-3.4827167164726,0.458160008730751,-7.53256223445728,4.97541986074736e-14,5.91477157353994e-13
".654","ENSG00000227040",1.88280556557128,-2.60635433534636,0.471766458341272,-5.47937274806213,4.26836299207919e-08,2.25950022108482e-07
"MUC12-AS1","ENSG00000227053",4.93110862762281,-4.28056250390431,0.502073366858722,-8.37328378049727,5.60344489557492e-17,9.55288188323392e-16
".656","ENSG00000227055",10.6086045526208,-1.04090467615091,0.464092783116017,-2.24260430329609,0.0249223425057343,0.0456848811998176
"RPL6P2","ENSG00000227056",6.02685505104291,-1.82863438993357,0.443467459694514,-4.12193480235144,3.75703543361938e-05,0.000123472010265405
"LINC00629","ENSG00000227060",6.42667333075994,-2.31248792043984,0.431839454230347,-5.34377984192549,9.10281195064849e-08,4.59501728214758e-07
".658","ENSG00000227068",11.1367162407121,-5.06026574370533,0.508777594948227,-9.74373597712231,1.96205362660936e-22,6.12090907529642e-21
"EPS15-AS1","ENSG00000227070",18.0278996181608,-1.22027574294811,0.291325471185066,-4.18947220341331,2.79604027955659e-05,9.39393235422697e-05
"FOCAD-AS1","ENSG00000227071",18.3694074495883,-3.67071680192333,0.449073427719285,-8.14695051207163,3.73216326154727e-16,5.77424807331021e-15
".659","ENSG00000227072",2.98514541561881,-1.30245692026223,0.500428743344586,-2.60069382188632,0.00930354471665093,0.0190091212229875
"SDHDP2","ENSG00000227073",24.7040056608736,-2.75734793646673,0.346953350345919,-7.94244378592311,1.9823620546578e-15,2.79385566616418e-14
"DOCK8-AS2","ENSG00000227155",397.791341194313,-1.52318572863133,0.365831847563282,-4.16356495814319,3.13316833699105e-05,0.000104346099368327
"DDX11L16","ENSG00000227159",3.15228477168738,-1.76196064321796,0.62176011657177,-2.82781150042139,0.00468673940718857,0.0102558399878424
"THEM7P","ENSG00000227160",7.75263584552932,-2.90263325136159,0.509453434520553,-5.67641303627055,1.37548430914903e-08,7.8460245645902e-08
".665","ENSG00000227161",27.3621294901506,-2.59783585787021,0.353140696961249,-7.35174216057367,1.95639927377108e-13,2.15725626587824e-12
"WDR11-DT","ENSG00000227165",25.9152105384535,-1.44100698695817,0.369692548270853,-3.89793201517227,9.70176426659087e-05,0.000296684594689838
"TRPS1-AS1","ENSG00000227170",24.4193711561338,-5.08491353966012,0.647140248683602,-7.82628829181103,5.02484352927302e-15,6.73528797344238e-14
"YAE1-DT","ENSG00000227172",3.3989558394431,-1.67336495672274,0.526271471102052,-3.18044942835204,0.0014704680248867,0.00357491175322032
"MYL6P3","ENSG00000227173",2.37658940321923,-1.81335778211956,0.50573794647862,-3.58120992663577,0.000342006710714343,0.000945772626960277
"NSA2P5","ENSG00000227176",30.6179027070827,-1.12771287695185,0.337265953618325,-3.3435295161591,0.000827198938634478,0.0021205378804122
"RPL21P31","ENSG00000227187",1.25182042461338,-1.72457673890524,0.531848119227682,-3.23309632205126,0.00122456266271911,0.00302814138615748
".666","ENSG00000227189",12.339296024456,-1.37868170524831,0.488548009502319,-2.82088396758039,0.00478915219180472,0.0104552270383428
"TRGC2","ENSG00000227191",493.752798072157,-2.33670589899335,0.454479215073079,-5.14149916709726,2.72554861639547e-07,1.2718356372323e-06
"MIR663AHG","ENSG00000227195",112.493514190554,-2.34859951123971,0.428740918809516,-11.6181999818289,3.33079951180192e-31,2.33889558580518e-29
"IGHD4-23","ENSG00000227196",1.4460751981452,-3.15297521882754,0.861154617085921,-3.66644450850629,0.000245946258953505,0.000699868238407522
".667","ENSG00000227197",36.4197110529882,-2.83278460593836,0.422939058064127,-6.69331748107745,2.18167099925496e-11,1.83893887631431e-10
"H3P45","ENSG00000227211",4.2766009457521,-2.04606719801113,0.404845294137844,-5.04400955381665,4.55876522352647e-07,2.05296659316129e-06
"SPATA13-AS1","ENSG00000227213",31.4203873636134,-3.7584011749735,0.416580950918922,-9.00269018985504,2.2025319847907e-19,4.96345395503141e-18
